timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674750016623,86,/get_method,200,OK,Home_Work_50_Threads 1-11,text,true,,168,150,30,30,http://162.55.220.72:5005/get_method?name=Nata&age=51,86,0,41
1674750016607,95,/get_method,200,OK,Home_Work_50_Threads 1-28,text,true,,168,150,30,30,http://162.55.220.72:5005/get_method?name=Nata&age=51,95,0,44
1674750016600,99,/user_info_3,200,OK,Home_Work_50_Threads 1-23,text,true,,369,247,30,30,http://162.55.220.72:5005/user_info_3,99,0,47
1674750016594,98,/object_info_4,200,OK,Home_Work_50_Threads 1-13,text,true,,236,165,30,30,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,98,0,48
1674750016618,97,/object_info_2,200,OK,Home_Work_50_Threads 1-1,text,true,,463,165,30,30,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,97,0,48
1674750016620,99,/user_info_2,200,OK,Home_Work_50_Threads 1-9,text,true,,463,247,30,30,http://162.55.220.72:5005/user_info_2,99,0,48
1674750016629,99,/user_info_3,200,OK,Home_Work_50_Threads 1-7,text,true,,369,247,31,31,http://162.55.220.72:5005/user_info_3,99,0,45
1674750016626,103,/object_info_2,200,OK,Home_Work_50_Threads 1-2,text,true,,463,165,31,31,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,103,0,46
1674750016633,98,/user_info_2,200,OK,Home_Work_50_Threads 1-26,text,true,,463,247,31,31,http://162.55.220.72:5005/user_info_2,98,0,42
1674750016630,103,/object_info_1,200,OK,Home_Work_50_Threads 1-5,text,true,,230,163,31,31,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,103,0,44
1674750016641,96,/get_method,200,OK,Home_Work_50_Threads 1-12,text,true,,168,150,31,31,http://162.55.220.72:5005/get_method?name=Nata&age=51,96,0,43
1674750016626,111,/object_info_1,200,OK,Home_Work_50_Threads 1-4,text,true,,230,163,31,31,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,111,0,47
1674750016649,101,/get_method,200,OK,Home_Work_50_Threads 1-29,text,true,,168,150,31,31,http://162.55.220.72:5005/get_method?name=Nata&age=51,101,0,48
1674750016650,102,/user_info_3,200,OK,Home_Work_50_Threads 1-24,text,true,,369,247,31,31,http://162.55.220.72:5005/user_info_3,102,0,48
1674750016660,92,/object_info_2,200,OK,Home_Work_50_Threads 1-3,text,true,,463,165,31,31,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,92,0,42
1674750016658,99,/object_info_1,200,OK,Home_Work_50_Threads 1-22,text,true,,230,163,31,31,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,99,0,44
1674750016656,102,/object_info_3,200,OK,Home_Work_50_Threads 1-17,text,true,,524,165,31,31,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,102,0,46
1674750016656,103,/object_info_2,200,OK,Home_Work_50_Threads 1-19,text,true,,463,165,31,31,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,103,0,48
1674750016670,93,/object_info_4,200,OK,Home_Work_50_Threads 1-15,text,true,,236,165,31,31,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,93,0,42
1674750016667,99,/user_info_2,200,OK,Home_Work_50_Threads 1-27,text,true,,463,247,31,31,http://162.55.220.72:5005/user_info_2,99,0,46
1674750016661,105,/user_info_2,200,OK,Home_Work_50_Threads 1-10,text,true,,463,247,31,31,http://162.55.220.72:5005/user_info_2,105,0,48
1674750016677,91,/user_info_3,200,OK,Home_Work_50_Threads 1-8,text,true,,369,247,32,32,http://162.55.220.72:5005/user_info_3,91,0,44
1674750016683,87,/object_info_2,200,OK,Home_Work_50_Threads 1-20,text,true,,463,165,32,32,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,87,0,42
1674750016685,90,/object_info_3,200,OK,Home_Work_50_Threads 1-18,text,true,,524,165,32,32,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,90,0,44
1674750016681,98,/user_info_3,200,OK,Home_Work_50_Threads 1-25,text,true,,369,247,32,32,http://162.55.220.72:5005/user_info_3,98,0,47
1674750016689,90,/get_method,200,OK,Home_Work_50_Threads 1-30,text,true,,168,150,32,32,http://162.55.220.72:5005/get_method?name=Nata&age=51,90,0,42
1674750016685,97,/object_info_1,200,OK,Home_Work_50_Threads 1-6,text,true,,230,163,32,32,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,97,0,47
1674750016713,89,/user_info_2,200,OK,Home_Work_50_Threads 1-11,text,true,,463,247,32,32,http://162.55.220.72:5005/user_info_2,89,0,43
1674750016713,98,/get_method,200,OK,Home_Work_50_Threads 1-13,text,true,,168,150,33,33,http://162.55.220.72:5005/get_method?name=Nata&age=51,98,0,45
1674750016713,102,/object_info_4,200,OK,Home_Work_50_Threads 1-16,text,true,,236,165,33,33,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,102,0,44
1674750016713,102,/object_info_1,200,OK,Home_Work_50_Threads 1-23,text,true,,230,163,33,33,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,102,0,47
1674750016719,97,/user_info_3,200,OK,Home_Work_50_Threads 1-9,text,true,,369,247,33,33,http://162.55.220.72:5005/user_info_3,97,0,43
1674750016715,105,/object_info_3,200,OK,Home_Work_50_Threads 1-1,text,true,,524,165,33,33,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,105,0,47
1674750016713,107,/user_info_2,200,OK,Home_Work_50_Threads 1-28,text,true,,463,247,33,33,http://162.55.220.72:5005/user_info_2,107,0,48
1674750016713,109,/object_info_2,200,OK,Home_Work_50_Threads 1-21,text,true,,463,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,109,0,48
1674750016731,94,/user_info_3,200,OK,Home_Work_50_Threads 1-26,text,true,,369,247,33,33,http://162.55.220.72:5005/user_info_3,94,0,43
1674750016713,113,/get_method,200,OK,Home_Work_50_Threads 1-14,text,true,,168,150,33,33,http://162.55.220.72:5005/get_method?name=Nata&age=51,113,0,48
1674750016728,100,/object_info_1,200,OK,Home_Work_50_Threads 1-7,text,true,,230,163,33,33,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,100,0,45
1674750016733,95,/object_info_2,200,OK,Home_Work_50_Threads 1-5,text,true,,463,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,95,0,43
1674750016728,101,/get_method,200,OK,Home_Work_50_Threads 1-31,text,true,,168,150,33,33,http://162.55.220.72:5005/get_method?name=Nata&age=51,101,0,46
1674750016737,93,/object_info_2,200,OK,Home_Work_50_Threads 1-4,text,true,,463,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,93,0,43
1674750016729,103,/object_info_3,200,OK,Home_Work_50_Threads 1-2,text,true,,524,165,33,33,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,103,0,47
1674750016737,97,/user_info_2,200,OK,Home_Work_50_Threads 1-12,text,true,,463,247,33,33,http://162.55.220.72:5005/user_info_2,97,0,46
1674750016751,87,/user_info_2,200,OK,Home_Work_50_Threads 1-29,text,true,,463,247,33,33,http://162.55.220.72:5005/user_info_2,87,0,42
1674750016752,90,/object_info_3,200,OK,Home_Work_50_Threads 1-3,text,true,,524,165,33,33,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,90,0,44
1674750016757,87,/object_info_2,200,OK,Home_Work_50_Threads 1-22,text,true,,463,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,87,0,43
1674750016752,96,/object_info_1,200,OK,Home_Work_50_Threads 1-24,text,true,,230,163,34,34,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,96,0,47
1674750016758,98,/object_info_4,200,OK,Home_Work_50_Threads 1-17,text,true,,236,165,34,34,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,98,0,44
1674750016759,98,/object_info_3,200,OK,Home_Work_50_Threads 1-19,text,true,,524,165,34,34,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,97,0,46
1674750016764,95,/get_method,200,OK,Home_Work_50_Threads 1-15,text,true,,168,150,34,34,http://162.55.220.72:5005/get_method?name=Nata&age=51,95,0,42
1674750016766,94,/user_info_3,200,OK,Home_Work_50_Threads 1-10,text,true,,369,247,34,34,http://162.55.220.72:5005/user_info_3,94,0,44
1674750016767,95,/get_method,200,OK,Home_Work_50_Threads 1-32,text,true,,168,150,34,34,http://162.55.220.72:5005/get_method?name=Nata&age=51,95,0,43
1674750016766,97,/user_info_3,200,OK,Home_Work_50_Threads 1-27,text,true,,369,247,34,34,http://162.55.220.72:5005/user_info_3,97,0,47
1674750016768,99,/object_info_1,200,OK,Home_Work_50_Threads 1-8,text,true,,230,163,34,34,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,99,0,46
1674750016770,98,/object_info_3,200,OK,Home_Work_50_Threads 1-20,text,true,,524,165,34,34,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,98,0,48
1674750016775,95,/object_info_4,200,OK,Home_Work_50_Threads 1-18,text,true,,236,165,34,34,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,95,0,47
1674750016782,92,/object_info_2,200,OK,Home_Work_50_Threads 1-6,text,true,,463,165,34,34,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,92,0,44
1674750016779,96,/object_info_1,200,OK,Home_Work_50_Threads 1-25,text,true,,230,163,34,34,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,96,0,46
1674750016779,97,/user_info_2,200,OK,Home_Work_50_Threads 1-30,text,true,,463,247,34,34,http://162.55.220.72:5005/user_info_2,97,0,47
1674750016811,89,/user_info_2,200,OK,Home_Work_50_Threads 1-13,text,true,,463,247,35,35,http://162.55.220.72:5005/user_info_2,89,0,42
1674750016809,99,/get_method,200,OK,Home_Work_50_Threads 1-33,text,true,,168,150,35,35,http://162.55.220.72:5005/get_method?name=Nata&age=51,99,0,44
1674750016820,91,/object_info_4,200,OK,Home_Work_50_Threads 1-1,text,true,,236,165,35,35,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,91,0,43
1674750016802,110,/user_info_3,200,OK,Home_Work_50_Threads 1-11,text,true,,369,247,35,35,http://162.55.220.72:5005/user_info_3,110,0,48
1674750016816,107,/object_info_2,200,OK,Home_Work_50_Threads 1-23,text,true,,463,165,35,35,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,107,0,45
1674750016817,107,/object_info_1,200,OK,Home_Work_50_Threads 1-9,text,true,,230,163,35,35,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,107,0,46
1674750016822,102,/object_info_3,200,OK,Home_Work_50_Threads 1-21,text,true,,524,165,35,35,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,102,0,45
1674750016826,99,/object_info_1,200,OK,Home_Work_50_Threads 1-26,text,true,,230,163,35,35,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,99,0,43
1674750016815,110,/get_method,200,OK,Home_Work_50_Threads 1-16,text,true,,168,150,35,35,http://162.55.220.72:5005/get_method?name=Nata&age=51,110,0,47
1674750016829,101,/user_info_2,200,OK,Home_Work_50_Threads 1-31,text,true,,463,247,36,36,http://162.55.220.72:5005/user_info_2,101,0,42
1674750016828,104,/object_info_2,200,OK,Home_Work_50_Threads 1-7,text,true,,463,165,36,36,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,104,0,44
1674750016821,112,/user_info_3,200,OK,Home_Work_50_Threads 1-28,text,true,,369,247,36,36,http://162.55.220.72:5005/user_info_3,112,0,47
1674750016830,106,/object_info_3,200,OK,Home_Work_50_Threads 1-4,text,true,,524,165,36,36,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,106,0,43
1674750016826,113,/user_info_2,200,OK,Home_Work_50_Threads 1-14,text,true,,463,247,36,36,http://162.55.220.72:5005/user_info_2,113,0,46
1674750016834,107,/user_info_3,200,OK,Home_Work_50_Threads 1-12,text,true,,369,247,36,36,http://162.55.220.72:5005/user_info_3,107,0,43
1674750016828,114,/object_info_3,200,OK,Home_Work_50_Threads 1-5,text,true,,524,165,36,36,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,114,0,46
1674750016838,106,/user_info_3,200,OK,Home_Work_50_Threads 1-29,text,true,,369,247,36,36,http://162.55.220.72:5005/user_info_3,106,0,42
1674750016844,100,/object_info_3,200,OK,Home_Work_50_Threads 1-22,text,true,,524,165,36,36,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,100,0,42
1674750016832,112,/object_info_4,200,OK,Home_Work_50_Threads 1-2,text,true,,236,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,112,0,48
1674750016842,103,/object_info_4,200,OK,Home_Work_50_Threads 1-3,text,true,,236,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,102,0,46
1674750016848,99,/get_method,200,OK,Home_Work_50_Threads 1-34,text,true,,168,150,36,36,http://162.55.220.72:5005/get_method?name=Nata&age=51,99,0,45
1674750016848,101,/object_info_2,200,OK,Home_Work_50_Threads 1-24,text,true,,463,165,36,36,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,101,0,47
1674750016860,90,/user_info_2,200,OK,Home_Work_50_Threads 1-15,text,true,,463,247,36,36,http://162.55.220.72:5005/user_info_2,90,0,42
1674750016856,94,/get_method,200,OK,Home_Work_50_Threads 1-17,text,true,,168,150,36,36,http://162.55.220.72:5005/get_method?name=Nata&age=51,94,0,42
1674750016857,95,/object_info_4,200,OK,Home_Work_50_Threads 1-19,text,true,,236,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,95,0,47
1674750016860,98,/object_info_1,200,OK,Home_Work_50_Threads 1-10,text,true,,230,163,36,36,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,98,0,47
1674750016868,90,/object_info_4,200,OK,Home_Work_50_Threads 1-20,text,true,,236,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,90,0,43
1674750016862,96,/user_info_2,200,OK,Home_Work_50_Threads 1-32,text,true,,463,247,36,36,http://162.55.220.72:5005/user_info_2,96,0,47
1674750016867,94,/object_info_2,200,OK,Home_Work_50_Threads 1-8,text,true,,463,165,36,36,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,94,0,45
1674750016863,100,/object_info_1,200,OK,Home_Work_50_Threads 1-27,text,true,,230,163,36,36,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,100,0,48
1674750016874,91,/object_info_3,200,OK,Home_Work_50_Threads 1-6,text,true,,524,165,36,36,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,91,0,43
1674750016870,97,/get_method,200,OK,Home_Work_50_Threads 1-18,text,true,,168,150,36,36,http://162.55.220.72:5005/get_method?name=Nata&age=51,97,0,46
1674750016876,93,/user_info_3,200,OK,Home_Work_50_Threads 1-30,text,true,,369,247,37,37,http://162.55.220.72:5005/user_info_3,93,0,46
1674750016875,95,/object_info_2,200,OK,Home_Work_50_Threads 1-25,text,true,,463,165,37,37,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,95,0,47
1674750016887,95,/get_method,200,OK,Home_Work_50_Threads 1-35,text,true,,168,150,37,37,http://162.55.220.72:5005/get_method?name=Nata&age=51,95,0,46
1674750016909,91,/user_info_2,200,OK,Home_Work_50_Threads 1-33,text,true,,463,247,37,37,http://162.55.220.72:5005/user_info_2,91,0,42
1674750016901,99,/user_info_3,200,OK,Home_Work_50_Threads 1-13,text,true,,369,247,37,37,http://162.55.220.72:5005/user_info_3,99,0,45
1674750016911,94,/get_method,200,OK,Home_Work_50_Threads 1-1,text,true,,168,150,37,37,http://162.55.220.72:5005/get_method?name=Nata&age=51,94,0,45
1674750016912,96,/object_info_1,200,OK,Home_Work_50_Threads 1-11,text,true,,230,163,38,38,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,96,0,45
1674750016924,88,/object_info_2,200,OK,Home_Work_50_Threads 1-9,text,true,,463,165,38,38,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,88,0,42
1674750016923,90,/object_info_3,200,OK,Home_Work_50_Threads 1-23,text,true,,524,165,38,38,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,90,0,42
1674750016930,87,/user_info_3,200,OK,Home_Work_50_Threads 1-31,text,true,,369,247,38,38,http://162.55.220.72:5005/user_info_3,87,0,42
1674750016925,99,/user_info_2,200,OK,Home_Work_50_Threads 1-16,text,true,,463,247,38,38,http://162.55.220.72:5005/user_info_2,99,0,47
1674750016924,105,/object_info_4,200,OK,Home_Work_50_Threads 1-21,text,true,,236,165,38,38,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,105,0,48
1674750016928,104,/get_method,200,OK,Home_Work_50_Threads 1-36,text,true,,168,150,38,38,http://162.55.220.72:5005/get_method?name=Nata&age=51,104,0,45
1674750016925,107,/object_info_2,200,OK,Home_Work_50_Threads 1-26,text,true,,463,165,38,38,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,107,0,47
1674750016940,93,/user_info_3,200,OK,Home_Work_50_Threads 1-14,text,true,,369,247,38,38,http://162.55.220.72:5005/user_info_3,93,0,42
1674750016941,92,/object_info_1,200,OK,Home_Work_50_Threads 1-12,text,true,,230,163,38,38,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,92,0,42
1674750016942,92,/object_info_4,200,OK,Home_Work_50_Threads 1-5,text,true,,236,165,38,38,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,92,0,42
1674750016932,105,/object_info_3,200,OK,Home_Work_50_Threads 1-7,text,true,,524,165,38,38,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,105,0,48
1674750016933,106,/object_info_1,200,OK,Home_Work_50_Threads 1-28,text,true,,230,163,38,38,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,106,0,48
1674750016945,96,/get_method,200,OK,Home_Work_50_Threads 1-2,text,true,,168,150,38,38,http://162.55.220.72:5005/get_method?name=Nata&age=51,96,0,42
1674750016944,99,/object_info_1,200,OK,Home_Work_50_Threads 1-29,text,true,,230,163,38,38,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,99,0,44
1674750016936,109,/object_info_4,200,OK,Home_Work_50_Threads 1-4,text,true,,236,165,38,38,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,109,0,48
1674750016950,99,/user_info_3,200,OK,Home_Work_50_Threads 1-15,text,true,,369,247,39,39,http://162.55.220.72:5005/user_info_3,99,0,43
1674750016944,106,/object_info_4,200,OK,Home_Work_50_Threads 1-22,text,true,,236,165,39,39,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,106,0,48
1674750016950,100,/user_info_2,200,OK,Home_Work_50_Threads 1-17,text,true,,463,247,39,39,http://162.55.220.72:5005/user_info_2,100,0,44
1674750016949,103,/object_info_3,200,OK,Home_Work_50_Threads 1-24,text,true,,524,165,39,39,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,103,0,45
1674750016945,112,/get_method,200,OK,Home_Work_50_Threads 1-3,text,true,,168,150,39,39,http://162.55.220.72:5005/get_method?name=Nata&age=51,112,0,48
1674750016958,108,/object_info_2,200,OK,Home_Work_50_Threads 1-10,text,true,,463,165,39,39,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,108,0,46
1674750016947,122,/user_info_2,200,OK,Home_Work_50_Threads 1-34,text,true,,463,247,39,39,http://162.55.220.72:5005/user_info_2,122,0,47
1674750016952,118,/get_method,200,OK,Home_Work_50_Threads 1-19,text,true,,168,150,39,39,http://162.55.220.72:5005/get_method?name=Nata&age=51,118,0,44
1674750016970,106,/object_info_1,200,OK,Home_Work_50_Threads 1-30,text,true,,230,163,39,39,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,106,0,41
1674750016958,118,/user_info_3,200,OK,Home_Work_50_Threads 1-32,text,true,,369,247,39,39,http://162.55.220.72:5005/user_info_3,118,0,47
1674750016958,119,/get_method,200,OK,Home_Work_50_Threads 1-20,text,true,,168,150,39,39,http://162.55.220.72:5005/get_method?name=Nata&age=51,119,0,46
1674750016970,109,/object_info_3,200,OK,Home_Work_50_Threads 1-25,text,true,,524,165,39,39,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,109,0,42
1674750016962,117,/object_info_3,200,OK,Home_Work_50_Threads 1-8,text,true,,524,165,39,39,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,117,0,46
1674750016967,113,/user_info_2,200,OK,Home_Work_50_Threads 1-18,text,true,,463,247,39,39,http://162.55.220.72:5005/user_info_2,113,0,45
1674750016965,117,/object_info_4,200,OK,Home_Work_50_Threads 1-6,text,true,,236,165,39,39,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,117,0,47
1674750016963,119,/object_info_2,200,OK,Home_Work_50_Threads 1-27,text,true,,463,165,39,39,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,119,0,48
1674750016982,103,/user_info_2,200,OK,Home_Work_50_Threads 1-35,text,true,,463,247,39,39,http://162.55.220.72:5005/user_info_2,103,0,42
1674750016968,117,/get_method,200,OK,Home_Work_50_Threads 1-37,text,true,,168,150,39,39,http://162.55.220.72:5005/get_method?name=Nata&age=51,117,0,47
1674750017000,88,/user_info_3,200,OK,Home_Work_50_Threads 1-33,text,true,,369,247,40,40,http://162.55.220.72:5005/user_info_3,88,0,42
1674750017005,94,/user_info_2,200,OK,Home_Work_50_Threads 1-1,text,true,,463,247,40,40,http://162.55.220.72:5005/user_info_2,94,0,44
1674750017008,94,/object_info_2,200,OK,Home_Work_50_Threads 1-11,text,true,,463,165,40,40,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,94,0,43
1674750017000,102,/object_info_1,200,OK,Home_Work_50_Threads 1-13,text,true,,230,163,40,40,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,102,0,48
1674750017008,99,/get_method,200,OK,Home_Work_50_Threads 1-38,text,true,,168,150,40,40,http://162.55.220.72:5005/get_method?name=Nata&age=51,99,0,47
1674750017017,97,/object_info_1,200,OK,Home_Work_50_Threads 1-31,text,true,,230,163,40,40,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,96,0,44
1674750017013,104,/object_info_3,200,OK,Home_Work_50_Threads 1-9,text,true,,524,165,40,40,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,104,0,47
1674750017013,105,/object_info_4,200,OK,Home_Work_50_Threads 1-23,text,true,,236,165,40,40,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,105,0,47
1674750017029,91,/get_method,200,OK,Home_Work_50_Threads 1-21,text,true,,168,150,40,40,http://162.55.220.72:5005/get_method?name=Nata&age=51,91,0,42
1674750017032,99,/user_info_2,200,OK,Home_Work_50_Threads 1-36,text,true,,463,247,41,41,http://162.55.220.72:5005/user_info_2,99,0,43
1674750017033,99,/object_info_1,200,OK,Home_Work_50_Threads 1-14,text,true,,230,163,41,41,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,99,0,42
1674750017032,101,/object_info_3,200,OK,Home_Work_50_Threads 1-26,text,true,,524,165,41,41,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,101,0,44
1674750017033,101,/object_info_2,200,OK,Home_Work_50_Threads 1-12,text,true,,463,165,41,41,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,101,0,43
1674750017035,103,/get_method,200,OK,Home_Work_50_Threads 1-5,text,true,,168,150,41,41,http://162.55.220.72:5005/get_method?name=Nata&age=51,103,0,42
1674750017025,113,/user_info_3,200,OK,Home_Work_50_Threads 1-16,text,true,,369,247,41,41,http://162.55.220.72:5005/user_info_3,113,0,47
1674750017037,106,/object_info_4,200,OK,Home_Work_50_Threads 1-7,text,true,,236,165,41,41,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,106,0,43
1674750017041,108,/user_info_2,200,OK,Home_Work_50_Threads 1-2,text,true,,463,247,41,41,http://162.55.220.72:5005/user_info_2,108,0,44
1674750017039,110,/object_info_2,200,OK,Home_Work_50_Threads 1-28,text,true,,463,165,41,41,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,110,0,47
1674750017043,106,/object_info_2,200,OK,Home_Work_50_Threads 1-29,text,true,,463,165,41,41,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,106,0,46
1674750017045,104,/get_method,200,OK,Home_Work_50_Threads 1-4,text,true,,168,150,41,41,http://162.55.220.72:5005/get_method?name=Nata&age=51,104,0,43
1674750017049,106,/object_info_1,200,OK,Home_Work_50_Threads 1-15,text,true,,230,163,41,41,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,106,0,43
1674750017050,105,/get_method,200,OK,Home_Work_50_Threads 1-22,text,true,,168,150,41,41,http://162.55.220.72:5005/get_method?name=Nata&age=51,105,0,43
1674750017050,113,/user_info_3,200,OK,Home_Work_50_Threads 1-17,text,true,,369,247,41,41,http://162.55.220.72:5005/user_info_3,113,0,44
1674750017047,116,/get_method,200,OK,Home_Work_50_Threads 1-39,text,true,,168,150,41,41,http://162.55.220.72:5005/get_method?name=Nata&age=51,116,0,46
1674750017052,112,/object_info_4,200,OK,Home_Work_50_Threads 1-24,text,true,,236,165,41,41,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,112,0,45
1674750017057,111,/user_info_2,200,OK,Home_Work_50_Threads 1-3,text,true,,463,247,42,42,http://162.55.220.72:5005/user_info_2,111,0,47
1674750017066,102,/object_info_3,200,OK,Home_Work_50_Threads 1-10,text,true,,524,165,42,42,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,102,0,42
1674750017076,94,/object_info_2,200,OK,Home_Work_50_Threads 1-30,text,true,,463,165,42,42,http://162.55.220.72:5005/object_info_2?name=Nata&age=51&salary=2000,94,0,43
1674750017070,101,/user_info_3,200,OK,Home_Work_50_Threads 1-34,text,true,,369,247,42,42,http://162.55.220.72:5005/user_info_3,101,0,47
1674750017080,96,/user_info_3,200,OK,Home_Work_50_Threads 1-18,text,true,,369,247,42,42,http://162.55.220.72:5005/user_info_3,96,0,43
1674750017070,108,/user_info_2,200,OK,Home_Work_50_Threads 1-19,text,true,,463,247,42,42,http://162.55.220.72:5005/user_info_2,108,0,48
1674750017088,91,/object_info_1,200,OK,Home_Work_50_Threads 1-33,text,true,,230,163,42,42,http://162.55.220.72:5005/object_info_1?name=Nata&age=51&weight=56,91,0,43
1674750017082,107,/object_info_3,200,OK,Home_Work_50_Threads 1-27,text,true,,524,165,42,42,http://162.55.220.72:5005/object_info_3?name=Nata&age=51&salary=2000,107,0,42
1674750017082,108,/get_method,200,OK,Home_Work_50_Threads 1-6,text,true,,168,150,42,42,http://162.55.220.72:5005/get_method?name=Nata&age=51,107,0,46
1674750017079,111,/object_info_4,200,OK,Home_Work_50_Threads 1-25,text,true,,236,165,42,42,http://162.55.220.72:5005/object_info_4?name=Nata&age=51&salary=2000,111,0,48
